,Y,T,X1,X2,X3,X4,X5,X6
0,2.7269652810561023,1.0,-1.1300883852234342,-0.7754541606726568,0.49036150951009505,-0.3442825379961903,-0.6847409026089888,-0.23078974785252176
1,-1.6221984441900998,0.0,0.9806638466381767,0.45352105454708386,2.350451515081861,-0.05956082250541761,0.20600833475479619,1.196994140163045
2,1.7326230908657045,1.0,-0.7536094252534518,0.046860738595632334,-0.2409640947864251,0.044014660847171816,0.255424928259557,-0.3897534196438127
3,1.7285505750790997,1.0,0.7629520339284184,-0.09283435144040786,1.2517386430501134,1.1976021736002496,0.20348731355964617,2.276338948346104
4,1.8437474101341529,1.0,0.6460608369740769,-0.2504478437284079,0.48127488966980825,1.0226011271617454,1.3833822352941816,0.4917851031305586
5,2.1910249401459914,1.0,1.6025484725340224,1.4081450919886025,0.65614960148462,1.4437888443230844,0.2597243715451568,0.5801284880874533
6,2.122375624679736,1.0,0.09737599503813904,-0.9452628010727873,-0.4772142632051185,-0.46744216902074387,-1.7950194299172524,0.19555607152562604
7,1.8794664138709403,1.0,0.5512366084406808,-0.43568362775516833,0.5700659999563297,-1.0542287252687033,0.04583271932516558,-1.0485893634938652
8,1.2666113180056535,0.0,0.7714899282897119,0.19450585986088673,-0.3148977845703437,-0.10769021475220888,-1.2701235628766951,-0.5825759550206782
9,-1.2092663872035423,0.0,0.7465746935511592,1.5479001533461765,0.848683644032625,0.7335172378920638,0.5157600600715188,0.5128725297994213
10,0.9213067829232119,0.0,-0.8299099113750303,1.4358080056671205,0.245883065237344,0.5611688185492851,0.3868295274141582,-0.6184203931878886
11,3.2553404373568338,1.0,-0.4312185192425759,0.25395230899346977,-0.19751705168134928,0.4023660472290171,-0.40833938854387725,-0.7571811654871179
12,0.957542035307292,0.0,1.7849096458244764,1.8735952769690953,0.4959196360000243,1.529646622001625,1.258187805160765,1.782670048272875
13,0.8049494990494337,0.0,0.7182439103811924,1.6591616157349671,-0.8600735812936338,1.4014806658021435,1.023491421245784,0.1530189007535936
14,0.9433396387853987,1.0,-0.4851467366011346,0.349499259255853,-0.3912845252089918,-0.8846550627824972,-0.14182229668514434,-0.16962488151455796
15,1.5413881633182336,0.0,-0.654813791778286,-0.1810594693807991,-0.22682050209781102,-0.5536845601796984,-0.5693441539723326,-1.2329225933928472
16,0.2155429932504361,0.0,0.8650552852439584,-0.7689698884213239,0.04378233402206849,-0.8550477987348674,-0.8954965938711665,0.47140288215753057
17,2.692839114348533,1.0,0.06511438571694689,-0.5595501297712349,0.0873914960727396,-0.15392295827338573,-0.9157193672442123,-2.1768989927505142
18,2.0226263595072402,1.0,-0.09230363651596774,0.6857195588066227,1.3262211560406647,1.2215853467134625,0.013208831112365926,-0.3291170648238205
19,1.4648451259219155,1.0,-1.425992085331001,-0.06671398108066823,-0.5062546269146185,-0.6044805321310298,-0.7227765575651832,0.03510567756721572
20,1.5452995497692013,1.0,-0.5564403305642331,-0.8262315235039379,-1.0876744521797859,-0.1872541720953027,-0.9539416265644316,-1.9677856952548405
21,-0.21330948467836652,1.0,-0.9796194816191417,0.011148803443515432,-0.6823406853472774,-0.9108845210355947,-0.18617656718980702,-0.7456561407123452
22,2.351524776922602,1.0,-0.38229145401222897,-0.09150045354602349,-0.7044482198569835,-0.44298328337980203,-0.9214694729493108,-1.4584674134301097
23,0.04118463955775253,0.0,0.4847984060481688,0.18462706741812446,0.3341719475519743,-0.7549539675408173,-0.5574627051555064,0.11400134941679603
24,1.415326566812801,1.0,0.6125158544255972,0.9739025444849247,1.0165097757086745,1.3982474992198681,1.198408574536277,1.6208378364784568
25,2.547577652074546,1.0,0.5196646510793429,-0.7257345296457098,-0.6351658319186018,0.7059908101316545,-0.6853771543662541,0.3926886282935267
26,2.045752172757854,1.0,1.3212768649596858,-1.0886366885117553,-0.5153796219028857,0.08844778185859034,0.3185968708235785,0.8094368352293289
27,0.17611431127115,0.0,0.9629138758263996,0.7881844922426694,2.653650281797294,1.3731148134901565,0.37472948038613674,1.1013382519760002
28,0.5328907175416165,0.0,-0.32256992808116663,1.5585002631960654,-1.2788126824594819,0.8495304180558041,1.1747089618412345,0.42418237088178046
29,0.8271837963689805,1.0,-0.0630186875496137,-1.0936625277511196,-1.8488417054949227,-0.862523073348311,-2.7655208609861455,0.3795200738519253
30,1.9876584447995422,1.0,-0.09604708583267658,-0.5871484324736949,-0.3270471561981706,0.9011952294178431,0.10011962143485811,-0.10731547320374168
31,0.6998485759866164,0.0,-0.35437753285603674,0.3969955231388065,1.6402067550890194,-0.3173100558212364,-0.7299597652813986,-0.7911499719146242
32,2.7944418975195173,1.0,0.6201826428100892,0.5017444646010838,1.3757144386172917,1.0585306318518726,1.4708396004998596,-0.711523309192695
33,1.5879391423952938,1.0,0.9138476055479876,0.5674604649117435,1.394641730751426,1.0238029148903578,0.5121737614694117,-0.14255326903037158
34,0.18360311114147979,0.0,0.8779825502352883,0.917956463502097,0.314367036641952,0.6432880449865737,0.49640053622074554,0.068451970706421
35,0.6266034807458154,0.0,-0.2481375524496281,-1.5525025750610908,-1.0111587864750948,-1.7649876145382164,-2.33944877123169,-1.2270423198503926
36,-0.27908020631850045,0.0,0.30481813698337257,-0.15466067614232637,-1.615510356311714,-0.064955797552737,0.8557802718397827,0.453578666405667
37,1.8317839122177262,1.0,-0.06154292038938125,-0.487102602993309,-1.2913780125545373,-0.636481468228278,-0.6911018549403826,-0.16060627423321422
38,2.2742869109420765,1.0,-0.5121031762009662,1.6458694987033788,1.1855737521501422,-0.5534816988719182,0.9903452419866372,-1.2270394765967643
39,1.6269059825894063,1.0,-0.06798699597127573,-0.12512224077774892,-0.30217777096093346,0.8165555417704636,-0.7692239006129781,-0.9233693408356349
40,1.1365480390493166,0.0,-0.6533239657303028,1.2099770907448602,-0.011176140042088223,0.3883349749812711,0.8783069282212114,0.13221152476830933
41,1.033192088610559,0.0,1.1663574495643392,1.5661218430350388,2.283124980318158,2.0591397093835107,1.7685642574952964,1.8226275296785812
